Time,Open,High,Low,Close,Change,Volume
03/16/18,2750.57,2761.85,2749.97,2752.01,4.6800000000003,0
03/15/18,2754.27,2763.03,2741.47,2747.33,-2.1500000000001,0
03/14/18,2774.06,2777.11,2744.38,2749.48,-15.83,0
03/13/18,2792.31,2801.9,2758.68,2765.31,-17.71,0
03/12/18,2790.54,2796.98,2779.26,2783.02,-3.5500000000002,0
03/09/18,2752.91,2786.57,2751.54,2786.57,47.6,0
03/08/18,2732.75,2740.45,2722.65,2738.97,12.17,0
03/07/18,2710.18,2730.6,2701.74,2726.8,-1.3199999999997,0
03/06/18,2730.18,2732.08,2711.26,2728.12,7.1799999999998,0
03/05/18,2681.06,2728.09,2675.75,2720.94,29.69,0
03/02/18,2658.89,2696.25,2647.32,2691.25,13.58,0
03/01/18,2715.22,2730.89,2659.65,2677.67,-36.16,0
02/28/18,2753.78,2761.52,2713.54,2713.83,-30.45,0
02/27/18,2780.45,2789.15,2744.22,2744.28,-35.32,0
02/26/18,2757.37,2780.64,2753.78,2779.6,32.3,0
02/23/18,2715.8,2747.76,2713.74,2747.3,43.34,0
02/22/18,2710.42,2731.26,2697.77,2703.96,2.6300000000001,0
02/21/18,2720.53,2747.75,2701.29,2701.33,-14.93,0
02/20/18,2722.99,2737.6,2706.76,2716.26,-15.96,0
02/16/18,2727.14,2754.42,2725.11,2732.22,1.02,0
02/15/18,2713.46,2731.51,2689.82,2731.2,32.57,0
02/14/18,2651.21,2702.1,2648.87,2698.63,35.69,0
02/13/18,2646.27,2668.84,2637.08,2662.94,6.9400000000001,0
02/12/18,2636.75,2672.61,2622.45,2656,36.45,0
02/09/18,2601.78,2638.67,2532.69,2619.55,38.55,0
02/08/18,2685.01,2685.27,2580.56,2581,-100.66,0
02/07/18,2690.95,2727.67,2681.33,2681.66,-13.48,0
02/06/18,2614.78,2701.04,2593.07,2695.14,46.2,0
02/05/18,2741.06,2763.39,2638.17,2648.94,-113.19,0
02/02/18,2808.92,2808.92,2759.97,2762.13,-59.85,0
02/01/18,2816.45,2835.96,2812.7,2821.98,-1.8299999999999,0
01/31/18,2832.41,2839.26,2813.04,2823.81,1.3800000000001,0
01/30/18,2832.74,2837.75,2818.27,2822.43,-31.1,0
01/29/18,2867.23,2870.62,2851.48,2853.53,-19.34,0
01/26/18,2847.48,2872.87,2846.18,2872.87,33.62,0
01/25/18,2846.24,2848.56,2830.94,2839.25,1.71,0
01/24/18,2845.42,2852.97,2824.81,2837.54,-1.5900000000001,0
01/23/18,2835.05,2842.24,2830.59,2839.13,6.1600000000003,0
01/22/18,2809.16,2833.03,2808.12,2832.97,22.67,0
01/19/18,2802.6,2810.33,2798.08,2810.3,12.27,0
01/18/18,2802.4,2805.83,2792.56,2798.03,-4.5299999999997,0
01/17/18,2784.99,2807.04,2778.38,2802.56,26.14,0
01/16/18,2798.96,2807.54,2768.64,2776.42,-9.8199999999997,0
01/12/18,2770.18,2787.85,2769.64,2786.24,18.68,0
01/11/18,2752.97,2767.56,2752.78,2767.56,19.33,0
01/10/18,2745.55,2750.8,2736.06,2748.23,-3.0599999999999,0
01/09/18,2751.15,2759.14,2747.86,2751.29,3.5799999999999,0
01/08/18,2742.67,2748.51,2737.6,2747.71,4.5599999999999,0
01/05/18,2731.33,2743.45,2727.92,2743.15,19.16,0
01/04/18,2719.31,2729.29,2719.07,2723.99,10.93,0
01/03/18,2697.85,2714.37,2697.77,2713.06,17.25,0
01/02/18,2683.73,2695.89,2682.36,2695.81,22.2,0
12/29/17,2689.15,2692.12,2673.61,2673.61,-13.93,0
12/28/17,2686.1,2687.66,2682.69,2687.54,4.9200000000001,0
12/27/17,2682.1,2685.64,2678.91,2682.62,2.1199999999999,0
12/26/17,2679.09,2682.74,2677.96,2680.5,-2.8400000000001,0
12/22/17,2684.22,2685.35,2678.13,2683.34,-1.23,0
12/21/17,2683.02,2692.64,2682.4,2684.57,5.3200000000002,0
12/20/17,2688.18,2691.01,2676.11,2679.25,-2.2199999999998,0
12/19/17,2692.71,2694.44,2680.74,2681.47,-8.6900000000001,0
12/18/17,2685.92,2694.97,2685.92,2690.16,14.35,0
12/15/17,2660.63,2679.63,2659.14,2675.81,23.8,0
12/14/17,2665.87,2668.09,2652.01,2652.01,-10.84,0
12/13/17,2667.59,2671.88,2662.85,2662.85,-1.2600000000002,0
12/12/17,2661.73,2669.72,2659.78,2664.11,4.1200000000003,0
12/11/17,2652.19,2660.33,2651.47,2659.99,8.4899999999998,0
12/08/17,2646.21,2651.65,2644.1,2651.5,14.52,0
12/07/17,2628.38,2640.99,2626.86,2636.98,7.71,0
12/06/17,2626.24,2634.41,2624.85,2629.27,-0.30000000000018,0
12/05/17,2639.78,2648.72,2627.73,2629.57,-9.8699999999999,0
12/04/17,2657.19,2665.19,2639.03,2639.44,-2.7799999999997,0
12/01/17,2645.1,2650.55,2605.67,2642.22,-5.3600000000001,0
11/30/17,2633.93,2657.74,2633.93,2647.58,21.51,0
11/29/17,2627.82,2634.89,2620.32,2626.07,-0.9699999999998,0
11/28/17,2605.94,2627.69,2605.44,2627.04,25.62,0
11/27/17,2602.66,2606.41,2598.87,2601.42,-1,0
11/24/17,2600.42,2604.21,2600.42,2602.42,5.3400000000001,0
11/22/17,2600.31,2600.86,2595.23,2597.08,-1.9500000000003,0
11/21/17,2589.17,2601.19,2589.17,2599.03,16.89,0
11/20/17,2579.49,2584.64,2578.24,2582.14,3.29,0
11/17/17,2582.94,2583.96,2577.62,2578.85,-6.79,0
11/16/17,2572.95,2590.09,2572.95,2585.64,21.02,0
11/15/17,2569.45,2572.84,2557.45,2564.62,-14.25,0
11/14/17,2577.75,2579.66,2566.56,2578.87,-5.9700000000003,0
11/13/17,2576.53,2587.66,2574.48,2584.84,2.54,0
11/10/17,2580.18,2583.81,2575.57,2582.3,-2.3199999999997,0
11/09/17,2584,2586.5,2566.47,2584.62,-9.7600000000002,0
11/08/17,2588.71,2595.47,2585.02,2594.38,3.7400000000002,0
11/07/17,2592.11,2597.02,2584.35,2590.64,-0.49000000000024,0
11/06/17,2587.47,2593.38,2585.66,2591.13,3.29,0
11/03/17,2581.93,2588.42,2576.77,2587.84,7.9900000000002,0
11/02/17,2579.46,2581.11,2566.17,2579.85,0.48999999999978,0
11/01/17,2583.21,2588.4,2574.92,2579.36,4.0999999999999,0
10/31/17,2575.99,2578.29,2572.15,2575.26,2.4300000000003,0
10/30/17,2577.75,2580.03,2568.25,2572.83,-8.2400000000002,0
10/27/17,2570.49,2582.98,2565.94,2581.07,20.67,0
10/26/17,2560.08,2567.07,2559.8,2560.4,3.25,0
10/25/17,2566.52,2567.4,2544,2557.15,-11.98,0
10/24/17,2568.66,2572.18,2565.58,2569.13,4.1500000000001,0
10/23/17,2578.08,2578.29,2564.33,2564.98,-10.23,0
10/20/17,2567.56,2575.44,2567.56,2575.21,13.11,0
10/19/17,2553.39,2562.36,2547.92,2562.1,0.83999999999969,0
10/18/17,2562.87,2564.11,2559.67,2561.26,1.9000000000001,0
10/17/17,2557.17,2559.71,2554.76,2559.36,1.7200000000003,0
10/16/17,2555.57,2559.47,2552.64,2557.64,4.4699999999998,0
10/13/17,2555.66,2557.65,2552.09,2553.17,2.2400000000002,0
10/12/17,2552.88,2555.33,2548.31,2550.93,-4.3099999999999,0
10/11/17,2550.62,2555.24,2547.95,2555.24,4.5999999999999,0
10/10/17,2549.99,2555.23,2544.86,2550.64,5.9099999999999,0
10/09/17,2551.39,2551.82,2541.6,2544.73,-4.5999999999999,0
10/06/17,2547.44,2549.41,2543.79,2549.33,-2.7400000000002,0
10/05/17,2540.86,2552.51,2540.02,2552.07,14.33,0
10/04/17,2533.48,2540.53,2531.8,2537.74,3.1599999999999,0
10/03/17,2530.34,2535.13,2528.85,2534.58,5.46,0
10/02/17,2521.2,2529.23,2520.4,2529.12,9.7599999999998,0
09/29/17,2509.96,2519.44,2508.51,2519.36,9.3000000000002,0
09/28/17,2503.41,2510.81,2502.93,2510.06,3.02,0
09/27/17,2503.3,2511.75,2495.91,2507.04,10.2,0
09/26/17,2501.04,2503.51,2495.12,2496.84,0.18000000000029,0
09/25/17,2499.39,2502.54,2488.38,2496.66,-5.5599999999999,0
09/22/17,2497.26,2503.47,2496.54,2502.22,1.6199999999999,0
09/21/17,2507.16,2507.16,2499,2500.6,-7.6399999999999,0
09/20/17,2506.84,2508.85,2496.96,2508.24,1.5899999999997,0
09/19/17,2506.29,2507.84,2503.19,2506.65,2.7800000000002,0
09/18/17,2502.51,2508.32,2499.92,2503.87,3.6399999999999,0
09/15/17,2495.67,2500.23,2493.16,2500.23,4.6100000000001,0
09/14/17,2494.56,2498.43,2491.35,2495.62,-2.75,0
09/13/17,2493.89,2498.37,2492.14,2498.37,1.8899999999999,0
09/12/17,2491.94,2496.77,2490.37,2496.48,8.3699999999999,0
09/11/17,2474.52,2488.95,2474.52,2488.11,26.68,0
09/08/17,2462.25,2467.08,2459.4,2461.43,-3.6700000000001,0
09/07/17,2468.06,2468.57,2460.29,2465.1,-0.44000000000005,0
09/06/17,2463.83,2469.64,2459.2,2465.54,7.6900000000001,0
09/05/17,2470.35,2471.97,2446.55,2457.85,-18.7,0
09/01/17,2474.42,2480.38,2473.99,2476.55,4.9000000000001,0
08/31/17,2462.65,2475.01,2462.65,2471.65,14.06,0
08/30/17,2446.06,2460.31,2443.77,2457.59,11.29,0
08/29/17,2431.94,2449.19,2428.21,2446.3,2.0600000000004,0
08/28/17,2447.35,2449.12,2439.03,2444.24,1.1899999999996,0
08/25/17,2444.72,2453.71,2442.22,2443.05,4.0800000000004,0
08/24/17,2447.91,2450.13,2436.19,2438.97,-5.0700000000002,0
08/23/17,2444.88,2448.91,2441.42,2444.04,-8.4700000000003,0
08/22/17,2433.75,2454.77,2433.67,2452.51,24.14,0
08/21/17,2425.5,2430.58,2417.35,2428.37,2.8199999999997,0
08/18/17,2427.64,2439.91,2420.69,2425.55,-4.46,0
08/17/17,2462.95,2465.02,2430.01,2430.01,-38.1,0
08/16/17,2468.63,2474.93,2463.86,2468.11,3.5,0
08/15/17,2468.66,2468.9,2461.61,2464.61,-1.23,0
08/14/17,2454.96,2468.22,2454.96,2465.84,24.52,0
08/11/17,2441.04,2448.09,2437.85,2441.32,3.1100000000001,0
08/10/17,2465.38,2465.38,2437.75,2438.21,-35.81,0
08/09/17,2465.35,2474.41,2462.17,2474.02,-0.90000000000009,0
08/08/17,2478.35,2490.87,2470.32,2474.92,-5.9899999999998,0
08/07/17,2477.14,2480.95,2475.88,2480.91,4.0799999999999,0
08/04/17,2476.88,2480,2472.08,2476.83,4.6700000000001,0
08/03/17,2476.03,2476.03,2468.85,2472.16,-5.4100000000003,0
08/02/17,2480.38,2480.38,2466.48,2477.57,1.2200000000003,0
08/01/17,2477.1,2478.51,2471.14,2476.35,6.0499999999997,0
07/31/17,2475.94,2477.96,2468.53,2470.3,-1.7999999999997,0
07/28/17,2469.12,2473.53,2464.66,2472.1,-3.3200000000002,0
07/27/17,2482.76,2484.04,2459.93,2475.42,-2.4099999999999,0
07/26/17,2479.97,2481.69,2474.94,2477.83,0.69999999999982,0
07/25/17,2477.88,2481.24,2474.91,2477.13,7.2200000000003,0
07/24/17,2472.04,2473.1,2466.32,2469.91,-2.6300000000001,0
07/21/17,2467.4,2472.54,2465.06,2472.54,-0.90999999999985,0
07/20/17,2475.56,2477.62,2468.43,2473.45,-0.38000000000011,0
07/19/17,2463.85,2473.83,2463.85,2473.83,13.22,0
07/18/17,2455.88,2460.92,2450.34,2460.61,1.4700000000003,0
07/17/17,2459.5,2462.82,2457.16,2459.14,-0.13000000000011,0
07/14/17,2449.16,2463.54,2446.69,2459.27,11.44,0
07/13/17,2444.99,2449.32,2441.69,2447.83,4.5799999999999,0
07/12/17,2435.75,2445.76,2435.75,2443.25,17.72,0
07/11/17,2427.35,2429.3,2412.79,2425.53,-1.8999999999996,0
07/10/17,2424.51,2432,2422.27,2427.43,2.25,0
07/07/17,2413.52,2426.92,2413.52,2425.18,15.43,0
07/06/17,2423.44,2424.28,2407.7,2409.75,-22.79,0
07/05/17,2430.78,2434.9,2422.05,2432.54,3.5299999999997,0
07/03/17,2431.39,2439.17,2428.69,2429.01,5.6000000000004,0
06/30/17,2429.2,2432.71,2421.65,2423.41,3.71,0
06/29/17,2442.38,2442.73,2405.7,2419.7,-20.99,0
06/28/17,2428.7,2442.97,2428.02,2440.69,21.31,0
06/27/17,2436.34,2440.15,2419.38,2419.38,-19.69,0
06/26/17,2443.32,2450.42,2437.03,2439.07,0.76999999999998,0
06/23/17,2434.65,2441.4,2431.11,2438.3,3.8000000000002,0
06/22/17,2437.4,2441.62,2433.27,2434.5,-1.1100000000001,0
06/21/17,2439.31,2442.23,2430.74,2435.61,-1.4200000000001,0
06/20/17,2450.66,2450.66,2436.6,2437.03,-16.43,0
06/19/17,2442.55,2453.82,2441.79,2453.46,20.31,0
06/16/17,2431.24,2433.15,2422.88,2433.15,0.69000000000005,0
06/15/17,2424.14,2433.95,2418.53,2432.46,-5.46,0
06/14/17,2443.75,2443.75,2428.34,2437.92,-2.4299999999998,0
06/13/17,2434.15,2441.49,2431.28,2440.35,10.96,0
06/12/17,2425.88,2430.38,2419.97,2429.39,-2.3800000000001,0
06/09/17,2436.39,2446.2,2415.7,2431.77,-2.02,0
06/08/17,2434.27,2439.27,2427.94,2433.79,0.65000000000009,0
06/07/17,2432.03,2435.28,2424.75,2433.14,3.8099999999999,0
06/06/17,2431.92,2436.21,2428.12,2429.33,-6.77,0
06/05/17,2437.83,2439.55,2434.32,2436.1,-2.9700000000003,0
06/02/17,2431.28,2440.23,2427.71,2439.07,9.0100000000002,0
06/01/17,2415.65,2430.06,2413.54,2430.06,18.26,0
05/31/17,2415.63,2415.99,2403.62,2411.8,-1.1099999999997,0
05/30/17,2411.67,2415.26,2409.43,2412.91,-2.9100000000003,0
05/26/17,2414.5,2416.68,2412.2,2415.82,0.75,0
05/25/17,2409.54,2418.71,2408.01,2415.07,10.68,0
05/24/17,2401.41,2405.58,2398.09,2404.39,5.9699999999998,0
05/23/17,2397.04,2400.85,2393.88,2398.42,4.4000000000001,0
05/22/17,2387.21,2395.46,2386.92,2394.02,12.29,0
05/19/17,2371.37,2389.06,2370.43,2381.73,16.01,0
05/18/17,2354.69,2375.74,2353.29,2365.72,8.6899999999996,0
05/17/17,2382.95,2384.87,2356.71,2357.03,-43.64,0
05/16/17,2404.55,2405.77,2396.1,2400.67,-1.6500000000001,0
05/15/17,2393.94,2404.05,2393.94,2402.32,11.42,0
05/12/17,2392.44,2392.44,2387.19,2390.9,-3.54,0
05/11/17,2394.84,2395.72,2381.74,2394.44,-5.1900000000001,0
05/10/17,2396.79,2399.74,2392.79,2399.63,2.71,0
05/09/17,2401.58,2403.87,2392.44,2396.92,-2.46,0
05/08/17,2399.94,2401.36,2393.92,2399.38,0.090000000000146,0
05/05/17,2392.37,2399.29,2389.38,2399.29,9.77,0
05/04/17,2389.79,2391.43,2380.35,2389.52,1.3899999999999,0
05/03/17,2386.5,2389.82,2379.75,2388.13,-3.04,0
05/02/17,2391.05,2392.93,2385.82,2391.17,2.8400000000001,0
05/01/17,2388.5,2394.49,2384.83,2388.33,4.1300000000001,0
04/28/17,2393.68,2393.68,2382.36,2384.2,-4.5700000000002,0
04/27/17,2389.7,2392.1,2382.68,2388.77,1.3200000000002,0
04/26/17,2388.98,2398.16,2386.76,2387.45,-1.1600000000003,0
04/25/17,2381.51,2392.48,2381.15,2388.61,14.46,0
04/24/17,2370.33,2376.98,2369.19,2374.15,25.46,0
04/21/17,2354.74,2356.18,2344.51,2348.69,-7.1500000000001,0
04/20/17,2342.69,2361.37,2340.91,2355.84,17.67,0
04/19/17,2346.79,2352.41,2335.05,2338.17,-4.02,0
04/18/17,2342.53,2348.35,2334.54,2342.19,-6.8200000000002,0
04/17/17,2332.62,2349.14,2332.51,2349.01,20.06,0
04/13/17,2341.98,2348.26,2328.95,2328.95,-15.98,0
04/12/17,2352.15,2352.72,2341.18,2344.93,-8.8500000000004,0
04/11/17,2353.92,2355.22,2337.25,2353.78,-3.3799999999997,0
04/10/17,2357.16,2366.37,2351.5,2357.16,1.6199999999999,0
04/07/17,2356.59,2363.76,2350.74,2355.54,-1.9499999999998,0
04/06/17,2353.79,2364.16,2348.9,2357.49,4.54,0
04/05/17,2366.59,2378.36,2350.79,2352.95,-7.21,0
04/04/17,2354.76,2360.53,2350.72,2360.16,1.3199999999997,0
04/03/17,2362.34,2365.87,2344.73,2358.84,-3.8799999999997,0
03/31/17,2364.82,2370.35,2362.6,2362.72,-5.3400000000001,0
03/30/17,2361.31,2370.42,2358.9,2368.06,6.9299999999998,0
03/29/17,2356.54,2363.36,2352.94,2361.13,2.5599999999999,0
03/28/17,2339.79,2363.78,2337.63,2358.57,16.98,0
03/27/17,2329.11,2344.9,2322.25,2341.59,-2.3899999999999,0
03/24/17,2350.42,2356.22,2335.74,2343.98,-1.98,0
03/23/17,2345.97,2358.92,2342.13,2345.96,-2.4899999999998,0
03/22/17,2343,2351.81,2336.45,2348.45,4.4299999999998,0
03/21/17,2379.32,2381.93,2341.9,2344.02,-29.45,0
03/20/17,2378.24,2379.55,2369.66,2373.47,-4.7800000000002,0
03/17/17,2383.71,2385.71,2377.64,2378.25,-3.1300000000001,0
03/16/17,2387.71,2388.1,2377.18,2381.38,-3.8800000000001,0
03/15/17,2370.34,2390.01,2368.94,2385.26,19.81,0
03/14/17,2368.55,2368.55,2358.18,2365.45,-8.02,0
03/13/17,2371.56,2374.42,2368.52,2373.47,0.86999999999989,0
03/10/17,2372.52,2376.86,2363.04,2372.6,7.73,0
03/09/17,2363.49,2369.08,2354.54,2364.87,1.8899999999999,0
03/08/17,2369.81,2373.09,2361.01,2362.98,-5.4099999999999,0
03/07/17,2370.74,2375.12,2365.51,2368.39,-6.9200000000001,0
03/06/17,2375.23,2378.8,2367.98,2375.31,-7.8099999999999,0
03/03/17,2380.92,2383.89,2375.39,2383.12,1.1999999999998,0
03/02/17,2394.75,2394.75,2380.17,2381.92,-14.04,0
03/01/17,2380.13,2400.98,2380.13,2395.96,32.32,0
02/28/17,2366.08,2367.79,2358.96,2363.64,-6.1100000000001,0
02/27/17,2365.23,2371.54,2361.87,2369.75,2.4099999999999,0
02/24/17,2355.73,2367.34,2352.87,2367.34,3.5300000000002,0
02/23/17,2367.5,2368.26,2355.09,2363.81,0.98999999999978,0
02/22/17,2361.11,2364.83,2358.34,2362.82,-2.5599999999999,0
02/21/17,2354.91,2366.71,2354.91,2365.38,14.22,0
02/17/17,2343.01,2351.16,2339.58,2351.16,3.9400000000001,0
02/16/17,2349.64,2351.31,2338.87,2347.22,-2.0300000000002,0
02/15/17,2335.58,2351.3,2334.81,2349.25,11.67,0
02/14/17,2326.12,2337.58,2322.17,2337.58,9.3299999999999,0
02/13/17,2321.72,2331.58,2321.42,2328.25,12.15,0
02/10/17,2312.27,2319.23,2311.1,2316.1,8.23,0
02/09/17,2296.7,2311.08,2296.61,2307.87,13.2,0
02/08/17,2289.55,2295.91,2285.38,2294.67,1.5900000000001,0
02/07/17,2295.87,2299.4,2290.16,2293.08,0.51999999999998,0
02/06/17,2294.28,2296.18,2288.57,2292.56,-4.8600000000001,0
02/03/17,2288.54,2298.31,2287.88,2297.42,16.57,0
02/02/17,2276.69,2283.97,2271.65,2280.85,1.2999999999997,0
02/01/17,2285.59,2289.14,2272.44,2279.55,0.68000000000029,0
01/31/17,2274.02,2279.09,2267.21,2278.87,-2.0300000000002,0
01/30/17,2286.01,2286.01,2268.04,2280.9,-13.79,0
01/27/17,2299.02,2299.02,2291.62,2294.69,-1.9899999999998,0
01/26/17,2298.63,2300.99,2294.08,2296.68,-1.6900000000001,0
01/25/17,2288.88,2299.55,2288.88,2298.37,18.3,0
01/24/17,2267.88,2284.63,2266.68,2280.07,14.87,0
01/23/17,2267.78,2271.78,2257.02,2265.2,-6.1100000000001,0
01/20/17,2269.96,2276.96,2265.01,2271.31,7.6199999999999,0
01/19/17,2271.9,2274.33,2258.41,2263.69,-8.1999999999998,0
01/18/17,2269.14,2272.01,2263.35,2271.89,4,0
01/17/17,2269.14,2272.08,2262.81,2267.89,-6.75,0
01/13/17,2272.74,2278.68,2271.51,2274.64,4.1999999999998,0
01/12/17,2271.14,2271.78,2254.25,2270.44,-4.8800000000001,0
01/11/17,2268.6,2275.32,2260.83,2275.32,6.4200000000001,0
01/10/17,2269.72,2279.27,2265.27,2268.9,0,0
01/09/17,2273.59,2275.49,2268.9,2268.9,-8.0799999999999,0
01/06/17,2271.14,2282.1,2264.06,2276.98,7.98,0
01/05/17,2268.18,2271.5,2260.45,2269,-1.75,0
01/04/17,2261.6,2272.82,2261.6,2270.75,12.92,0
01/03/17,2251.57,2263.88,2245.13,2257.83,19,0
12/30/16,2251.61,2253.58,2233.62,2238.83,-10.43,0
12/29/16,2249.5,2254.51,2244.56,2249.26,-0.65999999999985,0
12/28/16,2270.23,2271.31,2249.11,2249.92,-18.96,0
12/27/16,2266.23,2273.82,2266.15,2268.88,5.0900000000001,0
12/23/16,2260.25,2263.79,2258.84,2263.79,2.8299999999999,0
12/22/16,2262.93,2263.18,2256.08,2260.96,-4.2199999999998,0
12/21/16,2270.54,2271.23,2265.15,2265.18,-5.5800000000004,0
12/20/16,2266.5,2272.56,2266.14,2270.76,8.23,0
12/19/16,2259.24,2267.47,2258.21,2262.53,4.46,0
12/16/16,2266.81,2268.05,2254.24,2258.07,-3.96,0
12/15/16,2253.77,2272.12,2253.77,2262.03,8.75,0
12/14/16,2268.35,2276.2,2248.44,2253.28,-18.44,0
12/13/16,2263.32,2277.53,2263.32,2271.72,14.76,0
12/12/16,2258.83,2264.03,2252.37,2256.96,-2.5700000000002,0
12/09/16,2249.73,2259.8,2249.23,2259.53,13.34,0
12/08/16,2241.13,2251.69,2237.57,2246.19,4.8400000000001,0
12/07/16,2210.72,2241.63,2208.93,2241.35,29.12,0
12/06/16,2207.26,2212.78,2202.21,2212.23,7.52,0
12/05/16,2200.65,2209.42,2199.97,2204.71,12.76,0
12/02/16,2191.12,2197.95,2188.37,2191.95,0.86999999999989,0
12/01/16,2200.17,2202.6,2187.44,2191.08,-7.73,0
11/30/16,2204.97,2214.1,2198.81,2198.81,-5.8499999999999,0
11/29/16,2200.76,2210.46,2198.15,2204.66,2.9400000000001,0
11/28/16,2210.21,2211.14,2200.36,2201.72,-11.63,0
11/25/16,2206.27,2213.35,2206.27,2213.35,8.6300000000001,0
11/23/16,2198.55,2204.72,2194.51,2204.72,1.7799999999997,0
11/22/16,2201.56,2204.8,2194.51,2202.94,4.7600000000002,0
11/21/16,2186.43,2198.7,2186.43,2198.18,16.28,0
11/18/16,2186.85,2189.89,2180.38,2181.9,-5.2199999999998,0
11/17/16,2178.61,2188.06,2176.65,2187.12,10.18,0
11/16/16,2177.53,2179.22,2172.2,2176.94,-3.4499999999998,0
11/15/16,2168.29,2180.84,2166.38,2180.39,16.19,0
11/14/16,2165.64,2171.36,2156.08,2164.2,-0.25,0
11/11/16,2162.71,2165.92,2152.49,2164.45,-3.0300000000002,0
11/10/16,2167.49,2182.3,2151.17,2167.48,4.2199999999998,0
11/09/16,2131.56,2170.1,2125.35,2163.26,23.7,0
11/08/16,2129.92,2146.87,2123.56,2139.56,8.04,0
11/07/16,2100.59,2132,2100.59,2131.52,46.34,0
11/04/16,2083.79,2099.07,2083.79,2085.18,-3.48,0
11/03/16,2098.8,2102.56,2085.23,2088.66,-9.2800000000002,0
11/02/16,2109.43,2111.76,2094,2097.94,-13.78,0
11/01/16,2128.68,2131.45,2097.85,2111.72,-14.43,0
10/31/16,2129.78,2133.25,2125.53,2126.15,-0.25999999999976,0
10/28/16,2132.23,2140.72,2119.36,2126.41,-6.6300000000001,0
10/27/16,2144.06,2147.13,2132.52,2133.04,-6.3899999999999,0
10/26/16,2136.97,2145.73,2131.59,2139.43,-3.73,0
10/25/16,2149.72,2151.44,2141.93,2143.16,-8.1700000000001,0
10/24/16,2148.5,2154.79,2146.91,2151.33,10.17,0
10/21/16,2139.43,2142.63,2130.09,2141.16,-0.18000000000029,0
10/20/16,2142.51,2147.18,2133.44,2141.34,-2.9499999999998,0
10/19/16,2140.81,2148.44,2138.15,2144.29,4.6900000000001,0
10/18/16,2138.31,2144.38,2135.49,2139.6,13.1,0
10/17/16,2132.95,2135.61,2124.43,2126.5,-6.48,0
10/14/16,2139.68,2149.19,2132.98,2132.98,0.42999999999984,0
10/13/16,2130.26,2138.19,2114.72,2132.55,-6.6299999999997,0
10/12/16,2137.67,2145.36,2132.77,2139.18,2.4499999999998,0
10/11/16,2161.35,2161.56,2128.84,2136.73,-26.93,0
10/10/16,2160.39,2169.6,2160.39,2163.66,9.9200000000001,0
10/07/16,2164.19,2165.86,2144.85,2153.74,-7.0300000000002,0
10/06/16,2158.22,2162.93,2150.28,2160.77,1.04,0
10/05/16,2155.15,2163.95,2155.15,2159.73,9.2400000000002,0
10/04/16,2163.37,2165.46,2144.01,2150.49,-10.71,0
10/03/16,2164.33,2164.41,2154.77,2161.2,-7.0700000000002,0
09/30/16,2156.51,2175.3,2156.51,2168.27,17.14,0
09/29/16,2168.9,2172.67,2145.2,2151.13,-20.24,0
09/28/16,2161.85,2172.4,2151.79,2171.37,11.44,0
09/27/16,2145.78,2161.13,2141.55,2159.93,13.83,0
09/26/16,2158.54,2158.54,2145.04,2146.1,-18.59,0
09/23/16,2173.29,2173.75,2163.97,2164.69,-12.49,0
09/22/16,2170.94,2179.99,2170.94,2177.18,14.06,0
09/21/16,2144.58,2165.11,2139.57,2163.12,23.36,0
09/20/16,2145.94,2150.8,2139.17,2139.76,0.64000000000033,0
09/19/16,2143.99,2153.61,2135.91,2139.12,-0.039999999999964,0
09/16/16,2146.48,2146.48,2131.2,2139.16,-8.1000000000004,0
09/15/16,2125.36,2151.31,2122.65,2147.26,21.49,0
09/14/16,2127.86,2141.33,2119.9,2125.77,-1.25,0
09/13/16,2150.47,2150.47,2120.27,2127.02,-32.02,0
09/12/16,2120.86,2163.3,2119.12,2159.04,31.23,0
09/09/16,2169.08,2169.08,2127.81,2127.81,-53.49,0
09/08/16,2182.76,2184.94,2177.49,2181.3,-4.8599999999997,0
09/07/16,2185.17,2187.87,2179.07,2186.16,-0.32000000000016,0
09/06/16,2181.61,2186.57,2175.1,2186.48,6.5,0
09/02/16,2177.49,2184.87,2173.59,2179.98,9.1199999999999,0
09/01/16,2171.33,2173.56,2157.09,2170.86,-0.089999999999691,0
08/31/16,2173.56,2173.79,2161.35,2170.95,-5.1700000000001,0
08/30/16,2179.45,2182.27,2170.41,2176.12,-4.2600000000002,0
08/29/16,2170.19,2183.48,2170.19,2180.38,11.34,0
08/26/16,2175.1,2187.94,2160.39,2169.04,-3.4299999999998,0
08/25/16,2173.29,2179,2169.74,2172.47,-2.9700000000003,0
08/24/16,2185.09,2186.66,2171.25,2175.44,-11.46,0
08/23/16,2187.81,2193.42,2186.8,2186.9,4.2600000000002,0
08/22/16,2181.58,2185.15,2175.96,2182.64,-1.23,0
08/19/16,2184.24,2185,2175.13,2183.87,-3.1500000000001,0
08/18/16,2181.9,2187.03,2180.46,2187.02,4.8000000000002,0
08/17/16,2177.84,2183.08,2168.5,2182.22,4.0699999999997,0
08/16/16,2186.24,2186.24,2178.14,2178.15,-12,0
08/15/16,2186.08,2193.81,2186.08,2190.15,6.0999999999999,0
08/12/16,2183.74,2186.28,2179.42,2184.05,-1.7399999999998,0
08/11/16,2177.97,2188.45,2177.97,2185.79,10.3,0
08/10/16,2182.81,2183.41,2172,2175.49,-6.25,0
08/09/16,2182.24,2187.66,2178.61,2181.74,0.84999999999991,0
